Timestamp,ID,DLC,Data
373941,0x181,8,"17 89 3A 10 43 20 00 02"
373977,0x181,8,"17 89 3A 10 43 20 00 02"
374015,0x2DE,8,"00 08 80 06 5F FF 0D BA"
374055,0x5E4,3,"00 00 00"
374096,0x181,8,"17 3E 3A 10 43 20 00 02"
374135,0x60D,8,"00 06 00 00 00 00 20 00"
374304,0x181,8,"17 57 3A 10 43 20 00 02"
374338,0x215,6,"FF F4 FF 00 FF FF"
374370,0x215,6,"FF F4 FF 00 FF FF"
374404,0x215,6,"FF F4 FF 00 FF FF"
374439,0x215,6,"FF F4 FF 00 FF FF"
374473,0x215,6,"FF F4 FF 00 FF FF"
374510,0x60D,8,"00 06 00 00 00 00 20 00"
374547,0x215,6,"FF F4 FF 00 FF FF"
374584,0x280,8,"00 5A 00 00 01 4F 37 00"
374622,0x794,3,"15 16 7B"
374674,0x216,3,"40 00 00"
374697,0x216,3,"40 00 00"
374721,0x280,8,"00 57 00 00 01 50 35 00"
374745,0x251,8,"00 00 00 08 00 C0 14 38"
374770,0x181,8,"17 D4 39 10 43 20 00 02"
374920,0x181,8,"17 D4 39 10 43 20 00 02"
374937,0x181,8,"17 D4 39 10 43 20 00 02"
374956,0x251,8,"00 00 00 08 00 40 20 00"
374975,0x60D,8,"00 06 00 00 00 00 20 00"
374994,0x23D,8,"63 00 00 F3 00 A2 00 73"
375016,0x251,8,"00 00 00 08 00 40 20 00"
375036,0x23D,8,"03 00 00 F5 00 94 00 73"
375058,0x181,8,"17 ED 39 10 43 20 00 02"
375081,0x300,1,"00"
375106,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375132,0x625,6,"32 80 FF 1D 00 00"
375160,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375187,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375212,0x300,1,"00"
375239,0x251,8,"00 00 00 08 00 C0 16 2F"
375391,0x251,8,"00 00 00 08 00 80 21 00"
375411,0x35D,8,"C1 03 00 00 40 00 00 00"
375432,0x300,1,"00"
375453,0x251,8,"00 00 00 08 00 80 17 2D"
375476,0x1F9,8,"68 00 17 57 00 00 00 00"
375498,0x2DE,8,"00 08 80 06 5F FF 0D BA"
375521,0x251,8,"00 00 00 08 00 80 17 2D"
